app_id,title,description,tags,price_final,date_release,rating,positive_ratio,user_reviews
443810,This Is the Police,"This Is the Police is a strategy/adventure game set in a city spiraling the drain. Taking the role of gritty Police Chief Jack Boyd, you'll dive into a deep story of crime and intrigue. Will Jack reach his retirement with a nice stack of bills, or will he end up broken ... or worse?","[""Strategy"", ""Management"", ""Story Rich"", ""Crime"", ""Choices Matter"", ""Singleplayer"", ""Indie"", ""Simulation"", ""Noir"", ""Detective"", ""Atmospheric"", ""Adventure"", ""Mature"", ""Great Soundtrack"", ""Political"", ""Villain Protagonist"", ""Visual Novel"", ""Kickstarter"", ""Sexual Content"", ""Memes""]",3.74,2016-08-02,Very Positive,83,7832
469820,Genital Jousting,"Genital Jousting tells the story of ""John"", a penis who needs to find a date for his high school reunion. Genital Jousting is also an online and local multiplayer party game about flaccid penises and wiggly anuses for up to eight players at once.","[""Sexual Content"", ""Nudity"", ""Comedy"", ""Multiplayer"", ""NSFW"", ""Action"", ""Indie"", ""Funny"", ""Memes"", ""Mature"", ""Local Multiplayer"", ""Story Rich"", ""Cute"", ""Co-op"", ""Great Soundtrack"", ""Local Co-Op"", ""Casual"", ""Illuminati"", ""Violent"", ""LGBTQ+""]",0.69,2018-01-18,Very Positive,92,7815
1069740,Seen,A lonely kid desperately tries to escape his dark world.,"[""Early Access"", ""Indie"", ""Adventure"", ""Dark"", ""Singleplayer"", ""Puzzle"", ""Great Soundtrack"", ""Atmospheric"", ""Action"", ""Platformer"", ""Puzzle Platformer"", ""2.5D"", ""Story Rich"", ""Runner"", ""Dystopian"", ""Mystery"", ""Side Scroller"", ""Sci-fi"", ""Psychological Horror"", ""Emotional""]",0.41,2019-06-20,Very Positive,92,7811
1583320,Pro Soccer Online,"Pro Soccer Online is a 1st/3rd person, highly skill based, online multiplayer soccer game. It offers a sports game experience unlike any other with smooth, physics based, input driven gameplay that is competitive and rewarding with no pay to win mechanics.","[""Sports"", ""Football (Soccer)"", ""eSports"", ""3D"", ""Multiplayer"", ""First-Person"", ""Real Time Tactics"", ""Third Person"", ""Early Access"", ""PvP"", ""Team-Based"", ""Character Customization"", ""Competitive"", ""Psychological Horror"", ""Casual""]",9.99,2021-11-15,Very Positive,92,7810
1273710,King of Crabs,"Battle Royale with crabs, and no shrinking arena! Intense massive multiplayer fun, battle with up to 100 real players per game! Scrap, scavenge and slaughter your way to becoming the King of Crabs!","[""Early Access"", ""Exploration"", ""Hack and Slash"", ""Top-Down Shooter"", ""PvP"", ""PvE"", ""Battle Royale"", ""Shooter"", ""Arcade"", ""Character Customization"", ""Dark Humor"", ""Funny"", ""Controller"", ""3D"", ""Casual"", ""Colorful"", ""Realistic"", ""Family Friendly"", ""Action"", ""Nature""]",0.0,2020-07-03,Mostly Positive,79,7800
1147550,Not For Broadcast,"The National Nightly News is live and you’re the brains behind the scenes. Beep the swears, keep the cameras on the celebs and keep the audience hooked in this darkly comedic game of televised chaos.","[""Adventure"", ""1980s"", ""Dystopian"", ""Choices Matter"", ""Simulation"", ""Dark Comedy"", ""Story Rich"", ""FMV"", ""Multiple Endings"", ""Choose Your Own Adventure"", ""Political Sim"", ""Management"", ""Interactive Fiction"", ""Political"", ""Atmospheric"", ""Point & Click"", ""Alternate History"", ""First-Person"", ""Singleplayer"", ""Indie""]",24.99,2022-01-25,Very Positive,94,7798
238370,Magicka 2,"The world’s most irreverent co-op action adventure returns! In the next chapter of Magicka, players ascend from the ruins of Aldrheim to experience a Midgård almost wiped free of Wizards after the Wizard Wars, with the few that do remain having either gone mad or extremely hostile toward all others","[""Magic"", ""Co-op"", ""Adventure"", ""Multiplayer"", ""Comedy"", ""Action"", ""Online Co-Op"", ""Funny"", ""Local Co-Op"", ""RPG"", ""Atmospheric"", ""Team-Based"", ""PvP"", ""Fantasy"", ""Open World"", ""Local Multiplayer"", ""Singleplayer"", ""Gore"", ""Memes"", ""Isometric""]",14.99,2015-05-26,Very Positive,82,7772
207230,ArcheBlade™,ArcheBlade is a free to play 3D multiplayer fighting game that captures the essence of combo-based fighting games combined with unique game modes. Play as one of many characters and master your skills to become the best fighter.,"[""Free to Play"", ""Anime"", ""Action"", ""Fighting"", ""Multiplayer"", ""Massively Multiplayer"", ""MOBA"", ""PvP"", ""Indie"", ""MMORPG"", ""Third Person"", ""Hack and Slash"", ""RPG"", ""Adventure"", ""Fantasy"", ""Team-Based"", ""Female Protagonist"", ""Online Co-Op"", ""Co-op"", ""Third-Person Shooter""]",0.0,2014-04-25,Mostly Positive,73,7718
533300,Zup!,Minimal physical puzzle with explosions,"[""Puzzle"", ""Casual"", ""Indie"", ""Fast-Paced"", ""2D"", ""Physics"", ""Short"", ""Relaxing"", ""Minimalist"", ""Puzzle Platformer"", ""Point & Click"", ""Singleplayer"", ""Cute"", ""Psychological Horror"", ""Strategy"", ""Action"", ""Arcade"", ""Memes"", ""Funny"", ""Hidden Object""]",1.99,2016-10-04,Very Positive,94,7716
375480,Chronicon,Use the magical device known as the Chronicon to travel into the souls and memories of fallen heroes to re-live their grand tales! Epic adventures full of loot and monsters await!,"[""Loot"", ""Action RPG"", ""Dungeon Crawler"", ""Hack and Slash"", ""RPG"", ""Pixel Graphics"", ""Crafting"", ""Procedural Generation"", ""Indie"", ""4 Player Local"", ""Local Co-Op"", ""Action-Adventure"", ""Action"", ""Fantasy"", ""PvE"", ""2D"", ""Adventure"", ""Singleplayer"", ""Magic"", ""Class-Based""]",13.99,2020-08-21,Overwhelmingly Positive,95,7706
544750,SOULCALIBUR VI,"Bring more than your fists to the fight! Featuring all-new battle mechanics and characters, SOULCALIBUR VI marks a new era of the historic franchise. Welcome back to the stage of history!","[""Fighting"", ""Action"", ""Character Customization"", ""Multiplayer"", ""Fantasy"", ""Swordplay"", ""Arcade"", ""Local Multiplayer"", ""Nudity"", ""3D Fighter"", ""Competitive"", ""Singleplayer"", ""Great Soundtrack"", ""Female Protagonist"", ""Anime"", ""Medieval"", ""Sexual Content"", ""Story Rich"", ""Beat 'em up"", ""RPG""]",59.99,2018-10-18,Very Positive,82,7702
1999360,Placid Plastic Duck Simulator,"The ultimate high-tech rubber duck simulation, Placid Plastic Duck brings you dangerous levels of relaxation. With chill music, dreamy 3D graphics, and many different happy ducks, your only priority is to float around. Zero Ducks given.","[""Cute"", ""Collectathon"", ""Relaxing"", ""Physics"", ""Immersive Sim"", ""3D"", ""Psychological Horror"", ""Casual"", ""Life Sim"", ""Funny"", ""Third Person"", ""Female Protagonist"", ""Simulation"", ""Colorful"", ""Surreal"", ""Realistic"", ""Family Friendly"", ""Atmospheric"", ""Memes"", ""1990's""]",1.99,2022-07-06,Overwhelmingly Positive,98,7699
50620,Darksiders™,"Deceived by the forces of evil into prematurely bringing about the end of the world, War – the first Horseman of the Apocalypse – stands accused of breaking the sacred law by inciting a war between Heaven and Hell. In the slaughter that ensued, the demonic forces defeated the heavenly hosts and laid claim to the Earth.","[""Action"", ""Adventure"", ""Hack and Slash"", ""Third Person"", ""Singleplayer"", ""Post-apocalyptic"", ""Fantasy"", ""Controller"", ""Action RPG"", ""Puzzle"", ""Action-Adventure"", ""Open World"", ""RPG"", ""Gore"", ""Spectacle fighter"", ""Beat 'em up"", ""3D Platformer"", ""Metroidvania"", ""Character Action Game"", ""Platformer""]",0.0,2010-09-23,Very Positive,89,7685
266510,Hand of Fate,"Deckbuilding comes to life in Hand of Fate! An infinitely replayable series of quests - earn new cards, build your deck, then try to defeat it! In a cabin at the end of the world, the game of life and death is played. Draw your cards, play your hand, and discover your fate.","[""Roguelike Deckbuilder"", ""Roguelike"", ""Deckbuilding"", ""Action Roguelike"", ""Card Game"", ""RPG"", ""Singleplayer"", ""Action"", ""Fantasy"", ""Indie"", ""Choose Your Own Adventure"", ""Adventure"", ""Roguelite"", ""Third Person"", ""Action RPG"", ""Atmospheric"", ""Board Game"", ""Difficult"", ""Hack and Slash"", ""Tabletop""]",19.99,2015-02-17,Very Positive,90,7664
491950,Orwell: Keeping an Eye On You,"Big Brother has arrived - and it’s you. Investigate the lives of citizens to find those responsible for a series of terror attacks. Information from the internet, personal communications and private files are all accessible to you. But, be warned, the information you supply will have consequences.","[""Choices Matter"", ""Political Sim"", ""Dystopian"", ""Story Rich"", ""Indie"", ""Singleplayer"", ""Detective"", ""Simulation"", ""Interactive Fiction"", ""Hacking"", ""Adventure"", ""Politics"", ""Political"", ""Atmospheric"", ""Mouse only"", ""Visual Novel"", ""Episodic"", ""Mystery"", ""Great Soundtrack"", ""Point & Click""]",9.99,2016-10-27,Very Positive,91,7658
1647160,Deepest Sword,Venture deep into the Cavern of Longing in this short-yet-challenging physics platformer. Plunge your sword deep into the dragon's heart! How deep is your resolve?,"[""Pixel Graphics"", ""2D Platformer"", ""Side Scroller"", ""Puzzle Platformer"", ""Platformer"", ""2D"", ""Precision Platformer"", ""Puzzle"", ""Dragons"", ""Free to Play"", ""Fantasy"", ""Funny"", ""Medieval"", ""Swordplay"", ""Sexual Content"", ""Linear"", ""Singleplayer"", ""Indie"", ""Action"", ""Physics""]",0.0,2021-06-09,Very Positive,88,7656
769560,月圆之夜 (Night of Full Moon),"""Night of the Full Moon"" is a stand-alone roguelike card game. Take adventure into Black Forest. Random event, random plot leads to different endings.","[""Strategy"", ""Card Game"", ""Deckbuilding"", ""Indie"", ""Adventure"", ""Card Battler"", ""Free to Play"", ""Roguelite"", ""Singleplayer"", ""Roguelike Deckbuilder"", ""Roguelike"", ""Female Protagonist""]",0.0,2019-07-25,Very Positive,88,7639
367580,Hook,"HOOK is a short minimal, puzzle game.","[""Casual"", ""Relaxing"", ""Puzzle"", ""Minimalist"", ""Abstract"", ""Short"", ""Singleplayer"", ""Family Friendly"", ""Indie"", ""2D"", ""Logic"", ""Touch-Friendly"", ""Great Soundtrack"", ""Atmospheric"", ""Mouse only"", ""Difficult""]",1.99,2015-07-06,Overwhelmingly Positive,97,7637
1377380,Night of the Dead,Build defenses against nightly waves of zombies. Survive and escape the island.,"[""Early Access"", ""Survival"", ""Zombies"", ""Base Building"", ""Open World"", ""Multiplayer"", ""Open World Survival Craft"", ""Female Protagonist"", ""Tower Defense"", ""Sandbox"", ""Building"", ""PvE"", ""Hunting"", ""Simulation"", ""Action"", ""PvP"", ""Survival Horror"", ""Adventure"", ""Third Person"", ""Horror""]",24.99,2020-08-27,Very Positive,80,7634
678800,SAS: Zombie Assault 4,"Purge the undead! Intense action-shooter with deep rpg elements, including upgradeable guns and armor, unique class skills, and class special abilities. Entire game can be played single player or as a 4-player online co-op game, including PvP events like Last Man Standing.","[""Free to Play"", ""Zombies"", ""Multiplayer"", ""Top-Down Shooter"", ""Action"", ""Co-op"", ""Shooter"", ""Top-Down"", ""RPG"", ""Survival"", ""2D"", ""Singleplayer"", ""Online Co-Op"", ""Sci-fi"", ""Horror"", ""Gore"", ""Violent"", ""Atmospheric"", ""Casual"", ""FPS""]",0.0,2017-10-16,Very Positive,86,7631
1195460,Last Year,"Team up with four other Classmates to survive against a sixth player controlling a dreadful, horrifying Fiend, in this evolution of multiplayer horror games inspired by classic horror stories.","[""Action"", ""Multiplayer"", ""Horror"", ""Co-op"", ""Gore"", ""Violent"", ""Survival Horror"", ""First-Person"", ""Survival"", ""Atmospheric"", ""Team-Based"", ""Mature"", ""Indie"", ""Demons"", ""PvP"", ""Free to Play"", ""Crowdfunded"", ""Character Customization"", ""Dark"", ""FPS""]",0.0,2019-12-09,Mixed,59,7619
57690,Tropico 4,"The world is changing and Tropico is moving with the times - geographical powers rise and fall and the world market is dominated by new players with new demands and offers - and you, as El Presidente, face a whole new set of challenges.","[""City Builder"", ""Simulation"", ""Strategy"", ""Management"", ""Comedy"", ""Sandbox"", ""Singleplayer"", ""Great Soundtrack"", ""Economy"", ""Real-Time with Pause"", ""Politics"", ""Building"", ""Resource Management"", ""Political"", ""Funny"", ""Cold War"", ""RTS"", ""Atmospheric"", ""God Game"", ""Capitalism""]",14.99,2011-09-01,Very Positive,91,7602
224480,Octodad: Dadliest Catch,"Octodad: Dadliest Catch is a game about destruction, deception, and fatherhood. The player controls Octodad, a dapper octopus masquerading as a human, as he goes about his life. Octodad's existence is a constant struggle, as he must master mundane tasks with his unwieldy boneless tentacles while simultaneously keeping his cephalopodan...","[""Comedy"", ""Physics"", ""Indie"", ""Funny"", ""Family Friendly"", ""Adventure"", ""Local Co-Op"", ""Walking Simulator"", ""Action"", ""Singleplayer"", ""Co-op"", ""Puzzle"", ""Difficult"", ""Short"", ""Simulation"", ""Third Person"", ""Intentionally Awkward Controls"", ""Addictive"", ""Great Soundtrack"", ""Local Multiplayer""]",14.99,2014-01-30,Very Positive,93,7593
610370,Desperados III,"Desperados III is a story-driven, hardcore tactical stealth game, set in a ruthless Wild West scenario. Play smart if you want to succeed. A good plan can make the difference between survival and finding yourself at the business end of a pistol.","[""Strategy"", ""Real Time Tactics"", ""Stealth"", ""Western"", ""Tactical"", ""Isometric"", ""Singleplayer"", ""Assassin"", ""Difficult"", ""Action"", ""Atmospheric"", ""Third Person"", ""Historical"", ""Violent"", ""Indie"", ""Adventure"", ""Survival"", ""Great Soundtrack"", ""RTS"", ""Ninja""]",39.99,2020-06-16,Overwhelmingly Positive,96,7579
552620,ATOM RPG: Post-apocalyptic indie game,"ATOM RPG is a post-apocalyptic indie game, inspired by classic CRPGs: Fallout, Wasteland, Deus Ex, Baldur's Gate and many others.","[""CRPG"", ""Exploration"", ""Survival"", ""Puzzle"", ""Sandbox"", ""Turn-Based"", ""RPG"", ""Post-apocalyptic"", ""Isometric"", ""Strategy"", ""Alternate History"", ""Open World"", ""Story Rich"", ""Turn-Based Combat"", ""Simulation"", ""Tactical"", ""Atmospheric"", ""Mystery"", ""Singleplayer"", ""Indie""]",14.99,2018-12-19,Very Positive,88,7573
909080,Cube Escape: Paradox,The tenth Cube Escape follows the story of detective Dale Vandermeer who finds himself trapped in two different universes and needs to escape. Cube Escape: Paradox will be released together with the accompanying Paradox: A Rusty Lake Film.,"[""Puzzle"", ""Free to Play"", ""Point & Click"", ""Psychological Horror"", ""Indie"", ""Mystery"", ""Singleplayer"", ""Adventure"", ""Horror"", ""Atmospheric"", ""Escape Room"", ""Story Rich"", ""2D"", ""Detective"", ""Great Soundtrack"", ""Dark"", ""Surreal"", ""Multiplayer"", ""Co-op"", ""Hand-drawn""]",0.0,2018-09-20,Overwhelmingly Positive,97,7566
242640,Styx: Master of Shadows,"Styx: Master of Shadows is an infiltration game with RPG elements taking place in a dark fantasy universe, where you sneak, steal and assassinate your way through as Styx, a Goblin two-centuries of age.","[""Action"", ""Singleplayer"", ""Adventure"", ""Stealth"", ""Atmospheric"", ""Third Person"", ""Story Rich"", ""Violent"", ""Puzzle"", ""Indie"", ""Open World"", ""Assassin"", ""Gore"", ""RPG"", ""Parkour"", ""Fantasy"", ""Steampunk"", ""Dark Fantasy"", ""Magic"", ""Difficult""]",1.99,2014-10-07,Very Positive,83,7565
1280770,Redmatch 2,A free fast-paced online multiplayer FPS where you upgrade your stats with kills!,"[""Arena Shooter"", ""FPS"", ""Parkour"", ""PvP"", ""Shooter"", ""3D"", ""Character Customization"", ""First-Person"", ""Gun Customization"", ""Action"", ""Casual"", ""Moddable"", ""Multiplayer"", ""Combat"", ""Free to Play"", ""Fast-Paced"", ""Indie"", ""Pixel Graphics"", ""Hentai"", ""Controller""]",0.0,2021-06-24,Very Positive,93,7552
1369320,Virtual Cottage,"Virtual Cottage gives you a comfy place to rest and be productive without any distractions. Open the game, set yourself a goal and enjoy the atmosphere.","[""Relaxing"", ""Cozy"", ""Cute"", ""Wholesome"", ""Atmospheric"", ""Utilities"", ""Casual"", ""Software"", ""Free to Play"", ""Colorful"", ""Idler"", ""Isometric"", ""Hand-drawn"", ""Minimalist"", ""2D"", ""Stylized"", ""Singleplayer"", ""Experimental"", ""Indie"", ""Music""]",0.0,2020-10-07,Overwhelmingly Positive,97,7547
320,Half-Life 2: Deathmatch,Fast multiplayer action set in the Half-Life 2 universe! HL2's physics adds a new dimension to deathmatch play. Play straight deathmatch or try Combine vs. Resistance teamplay. Toss a toilet at your friend today!,"[""Action"", ""FPS"", ""Multiplayer"", ""Shooter"", ""First-Person"", ""Sci-fi"", ""Physics"", ""Competitive"", ""Funny"", ""Co-op"", ""Old School"", ""PvP"", ""Arena Shooter"", ""Moddable"", ""Atmospheric"", ""Adventure"", ""Great Soundtrack"", ""Singleplayer"", ""Mod"", ""Online Co-Op""]",4.99,2004-11-01,Very Positive,89,7539
